82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /images/Icons/restriction3_icon.png HTTP/1.1" 200 20502 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /images/Icons/filter_blue.png HTTP/1.1" 200 21000 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /images/office1.jpg HTTP/1.1" 200 32524 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /images/information/reports239.jpg HTTP/1.1" 200 38552 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /images/banners/bridges/h_bay_bridge.jpg HTTP/1.1" 200 31226 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /images/banners/bridges/th/h_bay_bridge_th.jpg HTTP/1.1" 200 3295 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /images/banners/highway/th/highway_th.jpg HTTP/1.1" 200 4127 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /images/banners/mountains/th/2_th.jpg HTTP/1.1" 200 3627 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /templates/it_zen/assets/images/icon_top.png HTTP/1.1" 200 1578 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /images/telecom.png HTTP/1.1" 200 155114 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /templates/it_zen/assets/images/slideshow_arrows.png HTTP/1.1" 200 1958 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
